file1,"cod_event;cod_event_in;volcan;est;componente;id_cl;algo_detecion_id;fecha_pick;analista;snr;label_event;c_label;descripcion;prom_ruido_fondo;inicio;fin;largo;prob_vt;prob_lp;prob_tr;prob_ot; 
NBLZ05-01-2018_04:18:26.568;46;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.179474;737065.180822;98.987314;0.102355;0.271329;0.514501;0.111814; 
NBLZ05-01-2018_04:22:22.728;47;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.182207;737065.182546;71.898162;0.116005;0.268296;0.445191;0.170508; 
NBLZ05-01-2018_04:22:55.693;48;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.182589;737065.182731;34.266194;0.123733;0.485980;0.219728;0.170559; 
NBLZ05-01-2018_04:30:18.932;49;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.187719;737065.187975;34.266194;0.104425;0.491154;0.269169;0.135252; 
NBLZ05-01-2018_04:32:06.278;50;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.188962;737065.189152;90.075858;0.059074;0.404828;0.348310;0.187787; 
NBLZ05-01-2018_04:33:09.649;51;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.189695;737065.190506;89.974615;0.127088;0.310559;0.410279;0.152073; 
NBLZ05-01-2018_04:38:18.809;52;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.193273;737065.193496;97.481765;0.121046;0.280175;0.426752;0.172028; 
NBLZ05-01-2018_04:39:05.245;53;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.193811;737065.194340;90.763275;0.107159;0.257960;0.439204;0.195678; 
NBLZ05-01-2018_04:40:04.466;54;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.194496;737065.195313;98.987314;0.057123;0.282816;0.568097;0.091964; 
NBLZ05-01-2018_04:51:16.940;55;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.202279;737065.202949;80.949181;0.055801;0.272594;0.546098;0.125508; 
NBLZ05-01-2018_04:53:04.717;56;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.203527;737065.203799;80.949181;0.057496;0.354387;0.412914;0.175203; 
NBLZ05-01-2018_05:19:42.793;57;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.222023;737065.222156;55.163547;0.120907;0.331558;0.401396;0.146139; 
NBLZ05-01-2018_05:31:40.351;58;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.230328;737065.230665;34.266194;0.033783;0.441355;0.213174;0.311688; 
NBLZ05-01-2018_05:34:42.675;59;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.232438;737065.232584;34.266194;0.022985;0.467550;0.290821;0.218644; 
NBLZ05-01-2018_05:38:14.418;60;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.234889;737065.235102;95.382473;0.122279;0.227869;0.446438;0.203414; 
NBLZ05-01-2018_05:39:09.334;61;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.235525;737065.236640;98.987314;0.038828;0.390818;0.519174;0.051179; 
NBLZ05-01-2018_05:50:48.253;62;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.243614;737065.243783;70.149743;0.075294;0.470790;0.306586;0.147330; 
NBLZ05-01-2018_05:51:28.663;63;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.244082;737065.244186;97.309596;0.043584;0.555424;0.353273;0.047719; 
NBLZ05-01-2018_05:52:33.778;64;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.244835;737065.245324;62.795519;0.072865;0.433118;0.282872;0.211145; 
NBLZ05-01-2018_06:01:15.916;65;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.250879;737065.251081;86.499223;0.019943;0.490254;0.356853;0.132949; 
NBLZ05-01-2018_06:02:04.760;66;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.251444;737065.251625;34.266194;0.109617;0.407749;0.301090;0.181543; 
NBLZ05-01-2018_06:05:20.470;67;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.253709;737065.254139;53.587767;0.069364;0.247069;0.511475;0.172092; 
NBLZ05-01-2018_06:07:06.905;68;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.254941;737065.255124;44.162015;0.082358;0.204414;0.547795;0.165432; 
NBLZ05-01-2018_06:09:19.082;69;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.256471;737065.256838;44.162015;0.025217;0.440518;0.379238;0.155028; 
NBLZ05-01-2018_06:15:29.493;70;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.260758;737065.261014;34.266194;0.104246;0.447897;0.270267;0.177590; 
NBLZ05-01-2018_06:35:08.045;71;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.274399;737065.274700;95.382473;0.014085;0.351145;0.577138;0.057632; 
NBLZ05-01-2018_06:35:36.831;72;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.274732;737065.274836;80.949181;0.023764;0.319722;0.403443;0.253072; 
NBLZ05-01-2018_06:36:03.314;73;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.275038;737065.275282;44.162015;0.080869;0.217633;0.470997;0.230502; 
NBLZ05-01-2018_06:37:54.727;74;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.276328;737065.276575;44.162015;0.111196;0.269577;0.480535;0.138692; 
NBLZ05-01-2018_06:41:29.930;75;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.278819;737065.279109;44.162015;0.037452;0.332057;0.582501;0.047990; 
NBLZ05-01-2018_06:44:06.598;76;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.280632;737065.280838;34.266194;0.121192;0.442505;0.291352;0.144950; 
NBLZ05-01-2018_06:51:55.181;77;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.286055;737065.286594;53.587767;0.097326;0.380158;0.412228;0.110287; 
NBLZ05-01-2018_06:53:45.484;78;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.287332;737065.287661;34.266194;0.068020;0.586623;0.243054;0.102303; 
NBLZ05-01-2018_07:00:06.902;79;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.291747;737065.292729;98.987314;0.036254;0.379246;0.497597;0.086902; 
NBLZ05-01-2018_07:09:39.375;80;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.298372;737065.298617;34.266194;0.057479;0.572917;0.281538;0.088066; 
NBLZ05-01-2018_07:11:27.407;81;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.299623;737065.300325;80.949181;0.065744;0.344686;0.416392;0.173178; 
NBLZ05-01-2018_07:19:05.193;82;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.304921;737065.305178;34.266194;0.152442;0.414718;0.257138;0.175702; 
NBLZ05-01-2018_07:20:14.402;83;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.305722;737065.306225;91.506763;0.123102;0.267635;0.464166;0.145097; 
NBLZ05-01-2018_07:21:17.091;84;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.306448;737065.306956;71.898162;0.057136;0.520894;0.346454;0.075516; 
NBLZ05-01-2018_07:32:06.499;85;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.313964;737065.314505;58.991300;0.067954;0.575216;0.218825;0.138005; 
NBLZ05-01-2018_07:35:06.073;86;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.316042;737065.316226;44.162015;0.170411;0.210652;0.423601;0.195336; 
NBLZ05-01-2018_07:37:50.807;87;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.317949;737065.319083;98.987314;0.048077;0.314785;0.428793;0.208345; 
NBLZ05-01-2018_07:41:36.034;88;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.320556;737065.320669;55.163547;0.010161;0.507053;0.386742;0.096045; 
NBLZ05-01-2018_07:51:31.203;89;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.327444;737065.327697;34.266194;0.024672;0.553796;0.356212;0.065320; 
NBLZ05-01-2018_07:59:54.245;90;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.333267;737065.333450;34.266194;0.072030;0.534373;0.245768;0.147829; 
NBLZ05-01-2018_08:46:46.678;91;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.365818;737065.365988;34.266194;0.039882;0.529860;0.335536;0.094722; 
NBLZ05-01-2018_08:59:18.888;92;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.374524;737065.374780;34.266194;0.017260;0.561642;0.283780;0.137318; 
NBLZ05-01-2018_09:16:19.822;93;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.386340;737065.386597;34.266194;0.058023;0.576386;0.248111;0.117480; 
NBLZ05-01-2018_09:31:45.661;94;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.397056;737065.397315;34.266194;0.094313;0.422036;0.353239;0.130412; 
NBLZ05-01-2018_09:58:25.789;95;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.415576;737065.415706;23.264663;0.035421;0.488861;0.369406;0.106312; 
NBLZ05-01-2018_10:12:32.077;96;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.425371;737065.425574;34.266194;0.113648;0.475123;0.258780;0.152449; 
NBLZ05-01-2018_10:30:36.869;97;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.437927;737065.438111;34.266194;0.028112;0.581181;0.330044;0.060662; 
NBLZ05-01-2018_10:32:52.941;98;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.439502;737065.439610;34.266194;0.012413;0.562073;0.267609;0.157905; 
NBLZ05-01-2018_10:41:20.395;99;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.445375;737065.445538;23.264663;0.073347;0.574862;0.229035;0.122756; 
NBLZ05-01-2018_10:53:52.456;100;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.454079;737065.454462;97.707830;0.119604;0.238845;0.455830;0.185720; 
NBLZ05-01-2018_10:54:45.810;101;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.454697;737065.454842;98.910936;0.115811;0.327185;0.405565;0.151440; 
NBLZ05-01-2018_10:55:08.941;102;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.454965;737065.455402;71.898162;0.048486;0.359482;0.501876;0.090156; 
NBLZ05-01-2018_10:56:34.942;103;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.455960;737065.456192;53.587767;0.071664;0.350568;0.458165;0.119603; 
NBLZ05-01-2018_10:56:58.624;104;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.456234;737065.456339;23.264663;0.011361;0.570403;0.396750;0.021486; 
NBLZ05-01-2018_11:05:53.716;105;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.462427;737065.462587;23.264663;0.108210;0.454742;0.298546;0.138503; 
NBLZ05-01-2018_11:27:51.858;106;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.477683;737065.477992;34.266194;0.019329;0.559337;0.355893;0.065441; 
NBLZ05-01-2018_11:49:29.867;107;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.492707;737065.492867;23.264663;0.078267;0.524023;0.297502;0.100207; 
NBLZ05-01-2018_11:53:46.679;108;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.495679;737065.495824;23.264663;0.049060;0.428227;0.390591;0.132122; 
NBLZ05-01-2018_12:03:43.224;109;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.502584;737065.502775;34.266194;0.051455;0.453401;0.246169;0.248975; 
NBLZ05-01-2018_12:05:09.512;110;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.503582;737065.503751;71.898162;0.064965;0.447230;0.201367;0.286437; 
NBLZ05-01-2018_12:05:29.469;111;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.503813;737065.504144;44.162015;0.134480;0.236855;0.427970;0.200696; 
NBLZ05-01-2018_12:18:32.275;112;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.512873;737065.512979;23.264663;0.038005;0.586151;0.307134;0.068710; 
NBLZ05-01-2018_12:23:42.745;113;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.516467;737065.516659;34.266194;0.015832;0.476079;0.204428;0.303661; 
NBLZ05-01-2018_12:33:45.109;114;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.523439;737065.523642;34.266194;0.088353;0.454040;0.289360;0.168248; 
NBLZ05-01-2018_12:42:33.576;115;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.529555;737065.529739;34.266194;0.068934;0.516383;0.328940;0.085743; 
NBLZ05-01-2018_12:50:40.992;116;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.535197;737065.535342;23.264663;0.077916;0.502749;0.270132;0.149202; 
NBLZ05-01-2018_12:56:24.722;117;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.539175;737065.539366;23.264663;0.011258;0.543428;0.205028;0.240286; 
NBLZ05-01-2018_13:11:53.423;118;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.549924;737065.550108;34.266194;0.107350;0.507487;0.264023;0.121140; 
NBLZ05-01-2018_13:25:19.747;119;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.559256;737065.559440;23.264663;0.145871;0.403468;0.250429;0.200232; 
NBLZ05-01-2018_13:26:50.471;120;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.560306;737065.561626;98.987314;0.056384;0.378074;0.474096;0.091446; 
NBLZ05-01-2018_13:29:05.026;121;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.561864;737065.562183;89.974615;0.090655;0.458117;0.258924;0.192304; 
NBLZ05-01-2018_13:46:17.615;122;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.573815;737065.574172;58.991300;0.062477;0.447057;0.308550;0.181916; 
NBLZ05-01-2018_13:49:28.621;123;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.576026;737065.576134;34.266194;0.078079;0.573030;0.251850;0.097041; 
NBLZ05-01-2018_13:56:46.176;124;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.581090;737065.581412;56.568620;0.113071;0.515873;0.249919;0.121137; 
NBLZ05-01-2018_13:57:18.504;125;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.581464;737065.581570;34.266194;0.017613;0.502968;0.268191;0.211228; 
NBLZ05-01-2018_14:17:48.371;126;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.595699;737065.596396;80.949181;0.005771;0.379724;0.568550;0.045955; 
NBLZ05-01-2018_14:18:57.499;127;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.596499;737065.597090;62.795519;0.009976;0.283306;0.417206;0.289511; 
NBLZ05-01-2018_14:20:06.527;128;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.597298;737065.597471;90.176317;0.075969;0.382233;0.433229;0.108568; 
NBLZ05-01-2018_14:21:09.576;129;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.598027;737065.598291;44.162015;0.037812;0.316270;0.594037;0.051881; 
NBLZ05-01-2018_14:27:53.357;130;99;NBL;Z;1;1;03-08-21;cesar;1.000000;OT;1;no comment;1.000000;737065.602701;737065.602857;23.264663;0.221386;0.146322;0.058829;0.573463; 
NBLZ05-01-2018_14:46:46.575;131;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.615817;737065.616073;34.266194;0.109487;0.406089;0.367169;0.117255; 
NBLZ05-01-2018_14:49:18.169;132;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.617571;737065.617845;44.162015;0.000698;0.393835;0.420249;0.185218; 
NBLZ05-01-2018_15:02:44.760;133;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.626907;737065.627457;62.795519;0.052499;0.460757;0.329204;0.157540; 
NBLZ05-01-2018_15:03:58.670;134;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.627762;737065.628282;62.795519;0.066197;0.249876;0.536994;0.146933; 
NBLZ05-01-2018_15:05:36.803;135;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.628898;737065.629343;53.587767;0.053363;0.296845;0.563078;0.086714; 
NBLZ05-01-2018_15:08:40.918;136;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.631029;737065.631297;44.162015;0.057564;0.375262;0.419722;0.147452; 
NBLZ05-01-2018_15:17:37.610;137;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.637241;737065.637538;95.382473;0.118704;0.482838;0.205417;0.193042; 
NBLZ05-01-2018_15:18:28.878;138;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.637834;737065.638401;62.795519;0.029054;0.377968;0.562333;0.030645; 
NBLZ05-01-2018_15:19:39.918;139;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.638656;737065.638837;64.347724;0.028090;0.232510;0.561454;0.177946; 
NBLZ05-01-2018_15:21:17.042;140;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.639781;737065.639888;44.162015;0.015111;0.302652;0.583283;0.098955; 
NBLZ05-01-2018_15:41:56.342;141;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.654124;737065.654337;90.176317;0.089704;0.418656;0.266164;0.225476; 
NBLZ05-01-2018_15:43:02.717;142;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.654893;737065.654997;95.315283;0.107361;0.459501;0.298298;0.134840; 
NBLZ05-01-2018_15:43:59.338;143;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.655548;737065.655675;44.162015;0.082801;0.263834;0.523267;0.130099; 
NBLZ05-01-2018_15:58:38.011;144;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.665718;737065.665878;23.264663;0.038133;0.432678;0.355852;0.173338; 
NBLZ05-01-2018_16:00:06.357;145;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.666740;737065.667016;97.707830;0.012343;0.335396;0.519951;0.132309; 
NBLZ05-01-2018_16:00:56.694;146;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.667323;737065.667432;62.795519;0.009756;0.435396;0.249524;0.305324; 
NBLZ05-01-2018_16:01:14.956;147;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.667534;737065.667679;34.266194;0.062164;0.455485;0.387490;0.094861; 
NBLZ05-01-2018_16:20:39.531;148;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.681013;737065.681314;44.162015;0.038179;0.598664;0.322869;0.040288; 
NBLZ05-01-2018_16:22:09.755;149;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.682057;737065.682292;34.266194;0.159323;0.410246;0.243746;0.186685; 
NBLZ05-01-2018_16:31:23.887;150;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.688471;737065.688655;61.943787;0.054818;0.282855;0.558103;0.104224; 
NBLZ05-01-2018_16:31:53.569;151;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.688814;737065.688920;34.266194;0.025118;0.458599;0.379132;0.137151; 
NBLZ05-01-2018_16:36:30.073;152;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.692015;737065.692199;55.163547;0.033523;0.358732;0.538192;0.069553; 
NBLZ05-01-2018_16:41:40.439;153;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.695607;737065.695715;40.134885;0.052921;0.377031;0.440918;0.129130; 
NBLZ05-01-2018_16:56:34.519;154;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.705955;737065.706100;23.264663;0.110342;0.417616;0.247401;0.224640; 
NBLZ05-01-2018_16:57:54.014;155;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.706875;737065.707348;62.795519;0.006586;0.343146;0.484279;0.165990; 
NBLZ05-01-2018_17:18:16.668;156;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.721026;737065.721213;23.264663;0.019764;0.505237;0.357432;0.117567; 
NBLZ05-01-2018_17:20:54.884;157;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.722857;737065.723044;89.134937;0.068909;0.243391;0.593800;0.093900; 
NBLZ05-01-2018_17:21:41.182;158;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.723393;737065.723539;34.266194;0.052536;0.516577;0.376581;0.054305; 
NBLZ05-01-2018_17:33:09.716;159;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.731362;737065.731550;71.482631;0.103213;0.430362;0.326631;0.139793; 
NBLZ05-01-2018_17:33:41.051;160;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.731725;737065.731973;98.363326;0.011038;0.235987;0.510214;0.242760; 
NBLZ05-01-2018_17:35:14.661;161;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.732809;737065.732939;89.350002;0.080190;0.315902;0.438742;0.165166; 
NBLZ05-01-2018_17:35:59.841;162;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.733331;737065.733441;34.266194;0.039002;0.536603;0.204682;0.219713; 
NBLZ05-01-2018_18:15:06.744;163;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.760495;737065.760687;23.264663;0.021729;0.569558;0.283172;0.125541; 
NBLZ05-01-2018_18:17:02.429;164;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.761834;737065.761952;70.609410;0.049162;0.227099;0.575948;0.147792; 
NBLZ05-01-2018_18:18:17.323;165;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.762700;737065.762805;34.266194;0.104580;0.472636;0.259179;0.163605; 
NBLZ05-01-2018_18:31:48.852;166;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.772093;737065.772277;23.264663;0.082023;0.513342;0.255133;0.149502; 
NBLZ05-01-2018_18:34:29.065;167;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.773947;737065.774432;53.587767;0.027944;0.396787;0.542951;0.032318; 
NBLZ05-01-2018_18:36:11.159;168;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.775129;737065.775503;98.148483;0.095585;0.211380;0.466233;0.226802; 
NBLZ05-01-2018_18:37:03.879;169;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.775739;737065.776153;98.987314;0.027233;0.277346;0.421675;0.273746; 
NBLZ05-01-2018_18:38:10.994;170;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.776516;737065.776639;34.266194;0.046060;0.517988;0.275263;0.160689; 
NBLZ05-01-2018_18:52:37.534;171;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.786545;737065.786805;34.266194;0.048922;0.468643;0.358429;0.124006; 
NBLZ05-01-2018_18:59:40.917;172;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.791446;737065.791633;23.264663;0.034215;0.494345;0.383329;0.088112; 
NBLZ05-01-2018_19:20:16.073;173;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.805742;737065.805846;23.264663;0.015928;0.468995;0.318864;0.196212; 
NBLZ05-01-2018_19:23:03.930;174;99;NBL;Z;1;1;03-08-21;cesar;1.000000;LP;1;no comment;1.000000;737065.807684;737065.808376;80.535305;0.042549;0.516016;0.390140;0.051296; 
NBLZ05-01-2018_19:25:42.194;175;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.809516;737065.810413;98.987314;0.067538;0.205254;0.447714;0.279493; 
NBLZ05-01-2018_19:27:32.589;176;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.810794;737065.811792;98.987314;0.059137;0.315009;0.441507;0.184347; 
NBLZ05-01-2018_19:29:27.910;177;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.812129;737065.813490;98.987314;0.094553;0.306334;0.479429;0.119683; 
NBLZ05-01-2018_19:43:50.158;178;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.822108;737065.822460;44.162015;0.053850;0.356616;0.400049;0.189485; 
NBLZ05-01-2018_19:45:32.609;179;99;NBL;Z;1;1;03-08-21;cesar;1.000000;TR;1;no comment;1.000000;737065.823294;737065.823481;44.162015;0.088306;0.202378;0.512602;0.196714; 
